ID,MS,Mp,VFN,Mh,Man,MMS,TAN,T,Va,Ve,Mk,Cn,Ct,Cr,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW)
3923539,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*68,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923547,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*68,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923554,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*68,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923561,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*68,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923568,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*68,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923575,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*68,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923582,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*68,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923589,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*68,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923596,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*68,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923603,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*68,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923609,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*68,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923617,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*68,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923624,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*68,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923631,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*68,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923637,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*68,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923644,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*68,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923652,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*68,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923659,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*76,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923666,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*76,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923672,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*76,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923679,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*76,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923687,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*76,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923694,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*76,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923701,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*76,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923707,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*76,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923714,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*76,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923722,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*76,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923729,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*76,SD,JSDB0,JSDB05,DACIA,LODGY,M1,M1,1280,,135,,2810,1492,1478,PETROL,M,1197,85
3923736,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,BSDM2,BSDM2P,DACIA,SANDERO,M1,M1,1142,,139,,2589,1480,1470,LPG,B,1149,55
3923742,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,BSDM2,BSDM2P,DACIA,SANDERO,M1,M1,1142,,139,,2589,1480,1470,LPG,B,1149,55
3923749,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,BSDM2,BSDM2P,DACIA,SANDERO,M1,M1,1142,,139,,2589,1480,1470,LPG,B,1149,55
3923756,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,BSDM2,BSDM2P,DACIA,SANDERO,M1,M1,1142,,139,,2589,1480,1470,LPG,B,1149,55
3923762,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,BSDM2,BSDM2P,DACIA,SANDERO,M1,M1,1142,,139,,2589,1480,1470,LPG,B,1149,55
3923768,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,KSDL3,KSDL3H,DACIA,LOGAN,M1,M1,1280,,169,,2900,1480,1470,LPG,B,1598,62
3923773,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,KSDL3,KSDL3H,DACIA,LOGAN,M1,M1,1280,,169,,2900,1480,1470,LPG,B,1598,62
3923779,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,KSDL3,KSDL3H,DACIA,LOGAN,M1,M1,1280,,169,,2900,1480,1470,LPG,B,1598,62
3923785,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,KSDL3,KSDL3H,DACIA,LOGAN,M1,M1,1280,,169,,2900,1480,1470,LPG,B,1598,62
3923792,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,KSDL3,KSDL3H,DACIA,LOGAN,M1,M1,1280,,169,,2900,1480,1470,LPG,B,1598,62
3923798,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,KSDL3,KSDL3H,DACIA,LOGAN,M1,M1,1280,,169,,2900,1480,1470,LPG,B,1598,62
3923803,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,KSDL3,KSDL3H,DACIA,LOGAN,M1,M1,1280,,169,,2900,1480,1470,LPG,B,1598,62
3923810,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,KSDL3,KSDL3H,DACIA,LOGAN,M1,M1,1280,,169,,2900,1480,1470,LPG,B,1598,62
3923818,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,KSDL3,KSDL3H,DACIA,LOGAN,M1,M1,1280,,169,,2900,1480,1470,LPG,B,1598,62
3923825,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,KSDL3,KSDL3H,DACIA,LOGAN,M1,M1,1280,,169,,2900,1480,1470,LPG,B,1598,62
3923832,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,KSDL3,KSDL3H,DACIA,LOGAN,M1,M1,1280,,169,,2900,1480,1470,LPG,B,1598,62
3923837,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,KSDL3,KSDL3H,DACIA,LOGAN,M1,M1,1280,,169,,2900,1480,1470,LPG,B,1598,62
3923844,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,KSDL3,KSDL3H,DACIA,LOGAN,M1,M1,1280,,169,,2900,1480,1470,LPG,B,1598,62
3923853,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,KSDL3,KSDL3H,DACIA,LOGAN,M1,M1,1280,,169,,2900,1480,1470,LPG,B,1598,62
3923859,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,KSDL3,KSDL3H,DACIA,LOGAN,M1,M1,1280,,169,,2900,1480,1470,LPG,B,1598,62
3923866,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,KSDL3,KSDL3H,DACIA,LOGAN,M1,M1,1280,,169,,2900,1480,1470,LPG,B,1598,62
3923872,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,KSDL3,KSDL3H,DACIA,LOGAN,M1,M1,1280,,169,,2900,1480,1470,LPG,B,1598,62
3923879,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,KSDL3,KSDL3H,DACIA,LOGAN,M1,M1,1280,,169,,2900,1480,1470,LPG,B,1598,62
3923887,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,KSDL3,KSDL3H,DACIA,LOGAN,M1,M1,1280,,169,,2900,1480,1470,LPG,B,1598,62
3923895,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,KSDL3,KSDL3H,DACIA,LOGAN,M1,M1,1280,,169,,2900,1480,1470,LPG,B,1598,62
3923901,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,KSDL3,KSDL3H,DACIA,LOGAN,M1,M1,1280,,169,,2900,1480,1470,LPG,B,1598,62
3923908,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,KSDL3,KSDL3H,DACIA,LOGAN,M1,M1,1280,,169,,2900,1480,1470,LPG,B,1598,62
3923915,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,KSDL3,KSDL3H,DACIA,LOGAN,M1,M1,1280,,169,,2900,1480,1470,LPG,B,1598,62
3923924,CZ,RENAULT,,DACIA,AUTOMOBILE DACIA SA,"DACIA S.A., MIOVENI, RUMUNSKO",E2*2001/116*0314*58,SD,KSDL3,KSDL3H,DACIA,LOGAN,M1,M1,1280,,169,,2900,1480,1470,LPG,B,1598,62
4001340,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4001390,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4001343,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4001380,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4001376,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4001370,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4001366,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4001362,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4001358,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4001354,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4001351,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4001791,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4001397,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002249,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002171,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002447,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002435,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002403,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002291,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002284,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002278,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002272,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002464,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002256,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002470,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002243,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002235,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002225,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002218,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4001776,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002204,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4001819,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002186,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002179,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002262,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002558,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002632,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002624,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002616,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002608,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002601,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002593,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002586,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002579,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002457,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
4002565,CZ,VW GROUP PC,,SEAT,SEAT SA,"SEAT S.A., MARTORELL, SPANELSK",E9*2001/116*0067*37,6J,SCCJZC,FM5NFM52T1067MM66,SEAT,IBIZA,M1,M1,1089,,116,,2469,1465,1457,PETROL,M,1197,66
