,Mk,Category Type Approved,Category Registered,Mass (kg),CO2 (g/km),W (mm),Steering Axle (mm),Other Axle (mm),Ft,Fm,Engine Capacity (cm3),Engine Power (KW)
1978,MERCEDES BENZ,M1,M1,2010,153.0,3430.0,1670.0,1670.0,Diesel,M,2143.0,120.0
1979,MERCEDES BENZ,M1,M1,1450,104.0,2699.0,1555.0,1555.0,Diesel,M,1461.0,80.0
1980,MERCEDES BENZ,M1,M1,1830,126.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
1981,MERCEDES BENZ,M1,M1,1735,119.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
1982,MERCEDES BENZ,M1,M1,2037,153.0,3430.0,1670.0,1670.0,Diesel,M,2143.0,140.0
1983,MERCEDES BENZ,M1,M1,1830,126.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
1984,MERCEDES BENZ,M1,M1,1420,104.0,2699.0,1555.0,1555.0,Diesel,M,1461.0,80.0
1985,MERCEDES BENZ,M1,M1,1735,119.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
1986,MERCEDES BENZ,M1,M1,1830,126.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
1987,MERCEDES BENZ,M1,M1,2037,153.0,3430.0,1670.0,1670.0,Diesel,M,2143.0,140.0
1988,MERCEDES BENZ,M1,M1,1420,106.0,2699.0,1555.0,1555.0,Diesel,M,1461.0,80.0
1989,MERCEDES BENZ,M1,M1,1735,119.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
1990,MERCEDES BENZ,M1,M1,1830,126.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
1991,MERCEDES BENZ,M1,M1,2010,153.0,3430.0,1670.0,1670.0,Diesel,M,2143.0,120.0
1992,MERCEDES BENZ,M1,M1,1420,104.0,2699.0,1555.0,1555.0,Diesel,M,1461.0,80.0
1993,MERCEDES BENZ,M1,M1,1735,119.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
1994,MERCEDES BENZ,M1,M1,1830,126.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
1995,MERCEDES BENZ,M1,M1,2010,153.0,3430.0,1670.0,1670.0,Diesel,M,2143.0,120.0
1996,MERCEDES BENZ,M1,M1,1450,104.0,2699.0,1555.0,1555.0,Diesel,M,1461.0,80.0
1997,MERCEDES BENZ,M1,M1,1425,129.0,2699.0,1555.0,1555.0,Petrol,M,1595.0,75.0
1998,MERCEDES BENZ,M1,M1,1735,119.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
1999,MERCEDES BENZ,M1,M1,1830,126.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
2000,MERCEDES BENZ,M1,M1,2010,153.0,3430.0,1670.0,1670.0,Diesel,M,2143.0,120.0
2001,MERCEDES BENZ,M1,M1,1450,104.0,2699.0,1555.0,1555.0,Diesel,M,1461.0,80.0
2002,MERCEDES BENZ,M1,M1,1735,119.0,2873.0,1605.0,1605.0,Diesel,M,1950.0,143.0
2003,MERCEDES BENZ,M1,M1,1425,127.0,2699.0,1555.0,1555.0,Petrol,M,1595.0,75.0
2004,MERCEDES BENZ,M1,M1,1450,104.0,2699.0,1555.0,1555.0,Diesel,M,1461.0,80.0
2005,MERCEDES BENZ,M1,M1,1420,104.0,2699.0,1555.0,1555.0,Diesel,M,1461.0,80.0
2006,MERCEDES BENZ,M1,M1,2010,158.0,3430.0,1670.0,1670.0,Diesel,M,2143.0,100.0
2007,MERCEDES BENZ,M1,M1,1735,119.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
2008,MERCEDES BENZ,M1,M1,1395,127.0,2699.0,1555.0,1555.0,Petrol,M,1595.0,75.0
2009,MERCEDES BENZ,M1,M1,1450,104.0,2699.0,1555.0,1555.0,Diesel,M,1461.0,80.0
2010,MERCEDES BENZ,M1,M1,1735,119.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
2011,MERCEDES BENZ,M1,M1,2010,158.0,3430.0,1670.0,1670.0,Diesel,M,2143.0,100.0
2012,MERCEDES BENZ,M1,M1,1395,126.0,2699.0,1555.0,1555.0,Petrol,M,1595.0,75.0
2013,MERCEDES BENZ,M1,M1,1420,106.0,2699.0,1555.0,1555.0,Diesel,M,1461.0,80.0
2014,MERCEDES BENZ,M1,M1,1735,119.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
2015,MERCEDES BENZ,M1,M1,2010,158.0,3430.0,1670.0,1670.0,Diesel,M,2143.0,100.0
2016,MERCEDES BENZ,M1,M1,1425,127.0,2699.0,1555.0,1555.0,Petrol,M,1595.0,75.0
2017,MERCEDES BENZ,M1,M1,1735,119.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
2018,MERCEDES BENZ,M1,M1,1420,104.0,2699.0,1555.0,1555.0,Diesel,M,1461.0,80.0
2019,MERCEDES BENZ,M1,M1,2010,158.0,3430.0,1670.0,1670.0,Diesel,M,2143.0,100.0
2020,MERCEDES BENZ,M1,M1,1425,129.0,2699.0,1555.0,1555.0,Petrol,M,1595.0,75.0
2021,MERCEDES BENZ,M1,M1,1830,126.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
2022,MERCEDES BENZ,M1,M1,1420,104.0,2699.0,1555.0,1555.0,Diesel,M,1461.0,80.0
2023,MERCEDES BENZ,M1,M1,1735,119.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
2024,MERCEDES BENZ,M1,M1,2010,158.0,3430.0,1670.0,1670.0,Diesel,M,2143.0,100.0
2025,MERCEDES BENZ,M1,M1,1425,127.0,2699.0,1555.0,1555.0,Petrol,M,1595.0,75.0
2026,MERCEDES BENZ,M1,M1,1450,107.0,2699.0,1551.0,1551.0,Diesel,M,1461.0,80.0
2027,MERCEDES BENZ,M1,M1,2010,153.0,3430.0,1670.0,1670.0,Diesel,M,2143.0,120.0
2028,MERCEDES BENZ,M1,M1,1735,119.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
2029,MERCEDES BENZ,M1,M1,1425,129.0,2699.0,1555.0,1555.0,Petrol,M,1595.0,75.0
2030,MERCEDES BENZ,M1,M1,1450,107.0,2699.0,1551.0,1551.0,Diesel,M,1461.0,80.0
2031,MERCEDES BENZ,M1,M1,1735,119.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
2032,MERCEDES BENZ,M1,M1,2010,158.0,3430.0,1670.0,1670.0,Diesel,M,2143.0,100.0
2033,MERCEDES BENZ,M1,M1,1395,126.0,2699.0,1555.0,1555.0,Petrol,M,1595.0,75.0
2034,MERCEDES BENZ,M1,M1,1450,104.0,2699.0,1555.0,1555.0,Diesel,M,1461.0,80.0
2035,MERCEDES BENZ,M1,M1,1735,119.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
2036,MERCEDES BENZ,M1,M1,2010,153.0,3430.0,1670.0,1670.0,Diesel,M,2143.0,120.0
2037,CITROEN,M1,M1,1278,126.0,2604.0,1513.0,1513.0,Petrol,M,1199.0,81.0
2038,CITROEN,M1,M1,1278,126.0,2604.0,1513.0,1513.0,Petrol,M,1199.0,81.0
2039,CITROEN,M1,M1,1278,126.0,2604.0,1513.0,1513.0,Petrol,M,1199.0,81.0
2040,CITROEN,M1,M1,1278,126.0,2604.0,1513.0,1513.0,Petrol,M,1199.0,81.0
2041,CITROEN,M1,M1,1278,126.0,2604.0,1513.0,1513.0,Petrol,M,1199.0,81.0
2042,CITROEN,M1,M1,1278,126.0,2604.0,1513.0,1513.0,Petrol,M,1199.0,81.0
2043,CITROEN,M1,M1,1278,126.0,2604.0,1513.0,1513.0,Petrol,M,1199.0,81.0
2067,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2068,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2069,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2070,PEUGEOT,M1,M1,1150,90.0,2538.0,1470.0,1470.0,Diesel,M,1560.0,55.0
2071,PEUGEOT,M1,M1,1150,90.0,2538.0,1470.0,1470.0,Diesel,M,1560.0,55.0
2072,PEUGEOT,M1,M1,1150,90.0,2538.0,1470.0,1470.0,Diesel,M,1560.0,55.0
2073,PEUGEOT,M1,M1,1150,90.0,2538.0,1470.0,1470.0,Diesel,M,1560.0,55.0
2074,PEUGEOT,M1,M1,1150,90.0,2538.0,1470.0,1470.0,Diesel,M,1560.0,55.0
2075,PEUGEOT,M1,M1,1150,90.0,2538.0,1470.0,1470.0,Diesel,M,1560.0,55.0
2076,PEUGEOT,M1,M1,1150,90.0,2538.0,1470.0,1470.0,Diesel,M,1560.0,55.0
2077,PEUGEOT,M1,M1,1150,90.0,2538.0,1470.0,1470.0,Diesel,M,1560.0,55.0
2078,PEUGEOT,M1,M1,1150,90.0,2538.0,1470.0,1470.0,Diesel,M,1560.0,55.0
2079,PEUGEOT,M1,M1,1150,90.0,2538.0,1470.0,1470.0,Diesel,M,1560.0,55.0
2080,PEUGEOT,M1,M1,1150,90.0,2538.0,1470.0,1470.0,Diesel,M,1560.0,55.0
2081,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2082,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2083,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2084,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2085,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2086,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2087,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2088,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2089,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2090,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2091,PEUGEOT,M1,M1,1150,90.0,2538.0,1470.0,1470.0,Diesel,M,1560.0,55.0
2092,PEUGEOT,M1,M1,1150,90.0,2538.0,1470.0,1470.0,Diesel,M,1560.0,55.0
2093,PEUGEOT,M1,M1,1150,90.0,2538.0,1470.0,1470.0,Diesel,M,1560.0,55.0
2094,PEUGEOT,M1,M1,1150,90.0,2538.0,1470.0,1470.0,Diesel,M,1560.0,55.0
2095,PEUGEOT,M1,M1,1150,90.0,2538.0,1470.0,1470.0,Diesel,M,1560.0,55.0
2096,PEUGEOT,M1,M1,1150,90.0,2538.0,1470.0,1470.0,Diesel,M,1560.0,55.0
2097,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2098,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2099,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2100,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2101,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2102,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2103,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2104,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2105,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2106,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2107,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2108,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2109,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2110,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2111,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2112,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2113,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2114,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2115,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2116,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2117,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2118,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2119,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2120,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2121,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2122,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2123,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2124,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2125,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2126,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2127,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2128,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2129,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2130,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2131,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2132,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2133,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2134,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2135,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2136,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2137,CITROEN,M1,M1,1278,96.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2138,CITROEN,M1,M1,1278,96.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2139,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2140,CITROEN,M1,M1,1278,96.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2141,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2142,CITROEN,M1,M1,1278,96.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2143,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2144,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2145,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2146,CITROEN,M1,M1,1278,96.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2147,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2148,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2149,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2150,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2151,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2152,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2153,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2154,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2155,CITROEN,M1,M1,1278,96.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2156,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2157,PEUGEOT,M1,M1,1473,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,88.0
2158,PEUGEOT,M1,M1,1473,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,88.0
2159,PEUGEOT,M1,M1,1473,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,88.0
2160,PEUGEOT,M1,M1,1473,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,88.0
2161,CITROEN,M1,M1,1278,96.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2162,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2163,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2164,CITROEN,M1,M1,1278,104.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2165,CITROEN,M1,M1,1278,96.0,2604.0,1513.0,1513.0,Diesel,M,1560.0,73.0
2166,BMW,M1,M1,1735,114.0,2975.0,1605.0,1630.0,Diesel,M,1995.0,140.0
2167,BMW,M1,M1,1735,114.0,2975.0,1605.0,1630.0,Diesel,M,1995.0,140.0
2168,BMW,M1,M1,1605,118.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,110.0
2169,BMW,M1,M1,1605,118.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,110.0
2170,BMW,M1,M1,1555,125.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2171,BMW,M1,M1,1555,125.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2172,BMW,M1,M1,1555,125.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2173,BMW,M1,M1,1555,125.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2174,BMW,M1,M1,1555,125.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2175,BMW,M1,M1,1555,125.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2176,BMW,M1,M1,1555,125.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2177,BMW,M1,M1,1555,125.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2178,BMW,M1,M1,1555,125.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,110.0
2179,BMW,M1,M1,1555,125.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,110.0
2180,BMW,M1,M1,1555,125.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,110.0
2181,BMW,M1,M1,1555,125.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,110.0
2182,BMW,M1,M1,1605,126.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2183,BMW,M1,M1,1605,126.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2184,BMW,M1,M1,1605,126.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2185,BMW,M1,M1,1605,126.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2186,BMW,M1,M1,1605,126.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2187,BMW,M1,M1,1605,126.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2188,BMW,M1,M1,1605,126.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2189,BMW,M1,M1,1605,126.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,110.0
2190,BMW,M1,M1,1605,126.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,110.0
2191,BMW,M1,M1,1605,126.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,110.0
2192,BMW,M1,M1,1605,126.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,110.0
2193,BMW,M1,M1,1605,126.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,110.0
2194,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2195,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2196,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2197,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2198,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2199,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2200,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2201,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2202,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2203,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2204,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2205,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2206,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2207,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2208,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2209,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2210,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2211,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2212,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2213,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2214,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2215,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2216,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2217,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2218,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2219,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2220,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2221,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2222,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2223,BMW,M1,M1,1525,117.0,2780.0,1561.0,1562.0,Diesel,M,1995.0,100.0
2426,PEUGEOT,M1,M1,1440,108.0,2840.0,1601.0,1601.0,Diesel,M,1560.0,88.0
2427,PEUGEOT,M1,M1,1440,108.0,2840.0,1601.0,1601.0,Diesel,M,1560.0,88.0
2428,PEUGEOT,M1,M1,1440,108.0,2840.0,1601.0,1601.0,Diesel,M,1560.0,88.0
2429,PEUGEOT,M1,M1,1440,108.0,2840.0,1601.0,1601.0,Diesel,M,1560.0,88.0
2430,PEUGEOT,M1,M1,1440,108.0,2840.0,1601.0,1601.0,Diesel,M,1560.0,88.0
2431,PEUGEOT,M1,M1,1440,115.0,2840.0,1601.0,1601.0,Diesel,M,1560.0,88.0
2432,PEUGEOT,M1,M1,1440,108.0,2840.0,1601.0,1601.0,Diesel,M,1560.0,88.0
2433,PEUGEOT,M1,M1,1440,108.0,2840.0,1601.0,1601.0,Diesel,M,1560.0,88.0
2434,PEUGEOT,M1,M1,1440,108.0,2840.0,1601.0,1601.0,Diesel,M,1560.0,88.0
2435,PEUGEOT,M1,M1,1440,108.0,2840.0,1601.0,1601.0,Diesel,M,1560.0,88.0
2437,PEUGEOT,M1,M1,1440,108.0,2840.0,1601.0,1601.0,Diesel,M,1560.0,88.0
2438,PEUGEOT,M1,M1,1440,108.0,2840.0,1601.0,1601.0,Diesel,M,1560.0,88.0
2439,PEUGEOT,M1,M1,1440,108.0,2840.0,1601.0,1601.0,Diesel,M,1560.0,88.0
2440,NISSAN,M1,M1,1347,104.0,2530.0,1525.0,1525.0,Diesel,M,1461.0,81.0
2441,NISSAN,M1,M1,1347,104.0,2530.0,1525.0,1525.0,Diesel,M,1461.0,81.0
2442,NISSAN,M1,M1,1347,104.0,2530.0,1525.0,1525.0,Diesel,M,1461.0,81.0
2443,NISSAN,M1,M1,1347,104.0,2530.0,1525.0,1525.0,Diesel,M,1461.0,81.0
2444,NISSAN,M1,M1,1347,104.0,2530.0,1525.0,1525.0,Diesel,M,1461.0,81.0
2445,PEUGEOT,M1,M1,1375,104.0,2675.0,1601.0,1601.0,Diesel,M,1560.0,88.0
2446,PEUGEOT,M1,M1,1375,104.0,2675.0,1601.0,1601.0,Diesel,M,1560.0,88.0
2447,PEUGEOT,M1,M1,1375,104.0,2675.0,1601.0,1601.0,Diesel,M,1560.0,88.0
2448,PEUGEOT,M1,M1,1375,104.0,2675.0,1601.0,1601.0,Diesel,M,1560.0,88.0
2449,PEUGEOT,M1,M1,1375,104.0,2675.0,1601.0,1601.0,Diesel,M,1560.0,88.0
2450,PEUGEOT,M1,M1,1375,104.0,2675.0,1601.0,1601.0,Diesel,M,1560.0,88.0
2451,PEUGEOT,M1,M1,1375,104.0,2675.0,1601.0,1601.0,Diesel,M,1560.0,88.0
2452,PEUGEOT,M1,M1,1375,104.0,2675.0,1601.0,1601.0,Diesel,M,1560.0,88.0
2453,PEUGEOT,M1,M1,1375,104.0,2675.0,1601.0,1601.0,Diesel,M,1560.0,88.0
2454,PEUGEOT,M1,M1,1375,104.0,2675.0,1601.0,1601.0,Diesel,M,1560.0,88.0
2455,PEUGEOT,M1,M1,1474,109.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
2456,PEUGEOT,M1,M1,1474,109.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
2457,PEUGEOT,M1,M1,1474,109.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
2458,PEUGEOT,M1,M1,1474,109.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
2459,PEUGEOT,M1,M1,1375,104.0,2675.0,1601.0,1601.0,Diesel,M,1560.0,88.0
2460,PEUGEOT,M1,M1,1375,104.0,2675.0,1601.0,1601.0,Diesel,M,1560.0,88.0
